endTime,artistName,trackName,msPlayed
2021-05-28 18:02,Falco Fire,Sparks II,60197
2021-05-28 18:03,Falco Fire,Sparks III,80175
2021-05-28 18:04,Falco Fire,Heat I,60192
2021-05-28 18:05,Falco Fire,Heat II,60192
2021-05-28 18:07,Falco Fire,Heat III,83147
2021-05-28 18:08,Arnold Aqua,Elixir I,60203
2021-05-28 18:09,Arnold Aqua,Elixir II,60203
2021-05-28 18:10,Arnold Aqua,Elixir III,83147
2021-05-28 18:11,Arnold Aqua,Flow I,60201
2021-05-28 18:12,Arnold Aqua,Flow II,60201
2021-05-28 18:13,Arnold Aqua,Flow III,68286
2021-05-28 18:14,Arnold Aqua,Nectar I,60245
2021-05-28 18:15,Arnold Aqua,Nectar II,60245
2021-05-28 18:16,Arnold Aqua,Nectar III,80175
2021-05-28 18:17,Arnold Aqua,Raindrop I,60200
2021-05-28 18:18,Arnold Aqua,Raindrop II,60200
2021-05-28 18:20,Arnold Aqua,Raindrop III,84633
2021-05-28 18:21,Arnold Aqua,Tears I,60200
2021-05-28 18:22,Arnold Aqua,Tears II,60200
2021-05-28 18:23,Arnold Aqua,Tears III,89091
2021-05-28 18:24,Elias Earth,Gaea,60000
2021-05-28 18:25,Elias Earth,Globe,60045
2021-05-28 18:26,Elias Earth,Gravel,60000
2021-05-28 18:27,Elias Earth,Loam,60000
2021-05-28 18:28,Elias Earth,Marl,60000
2021-05-28 18:29,Elias Earth,Mundane,60045
2021-05-28 18:30,Elias Earth,Mold,60072
2021-05-28 18:31,Elias Earth,Place,60000
2021-05-28 18:32,Elias Earth,Space,60018
2021-05-28 18:33,Elias Earth,Temporal,60012
2021-05-28 18:34,Elias Earth,Universe,60000
2021-05-28 18:35,Elias Earth,Ashes,60000
2021-05-28 18:36,Elias Earth,Clay,60050
2021-05-28 18:37,Elias Earth,Cosmos,60050
2021-05-28 18:38,Elias Earth,Dust,60050
2021-05-28 18:39,Elias Earth,Grime,60050
2021-05-28 18:40,Elias Earth,Sand,60050
2021-05-28 18:41,Elias Earth,Slush,60050
2021-05-28 18:42,Elias Earth,Sphere,60050
2021-05-28 18:43,Elias Earth,Star,60050
2021-05-28 18:44,Elias Earth,Terra,37550
2021-05-28 18:44,Elias Earth,Terra,3081
2021-05-28 18:48,Blur,Girls & Boys,259387
2021-05-28 18:53,8D Tunes,Everywhere (8D Audio),259677
2021-05-28 19:04,Robin Schulz,Sugar (feat. Francesco Yates),95661
2021-05-28 19:12,Robin Schulz,Sugar (feat. Francesco Yates),123394
2021-05-28 19:16,Cage The Elephant,Come A Little Closer,229346
2021-05-28 19:20,Vantage,Dancing All Night,235000
2021-05-28 19:24,Poncho,Please Me,268466
2021-05-28 19:28,The Temper Trap,Sweet Disposition,231546
2021-05-28 19:34,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-05-28 19:38,Black Pumas,Colors,246586
2021-05-28 19:43,Peter Bjorn and John,Young Folks,276693
2021-05-28 19:46,Foster The People,Don't Stop (Color on the Walls),174920
2021-05-28 19:50,Route 94,My Love (feat. Jess Glynne),259934
2021-05-28 19:54,The Temper Trap,Sweet Disposition,231546
2021-05-28 19:58,Capital Cities,Kangaroo Court,223186
2021-05-28 20:02,Friendly Fires,Hurting - Tensnake Remix,285652
2021-05-28 20:06,MK,Piece of Me,188706
2021-05-28 20:10,Milky Chance,Down By The River,241052
2021-05-28 20:16,Blur,Coffee & TV,358773
2021-05-28 20:22,Vantage,Count What You Have Now,300000
2021-05-28 20:25,Capital Cities,Safe And Sound,148444
2021-05-28 20:28,Philip George,Wish You Were Mine - Radio Edit,177560
2021-05-28 20:32,Milky Chance,Cocoon,255160
2021-05-28 20:36,Portugal. The Man,Purple Yellow Red and Blue,249746
2021-05-28 20:39,Empire of the Sun,Walking On A Dream,198440
2021-05-28 20:42,Blonde,All Cried Out (feat. Alex Newell) - Radio Edit,170716
2021-05-28 20:46,Capital Cities,One Minute More,202921
2021-05-28 20:50,Milky Chance,Flashed Junk Mind,262000
2021-05-28 20:54,Tan Bionica,Ciudad Mágica,209520
2021-05-28 20:57,Lykke Li,I Follow Rivers,228466
2021-05-28 21:01,Foster The People,Call It What You Want,238786
2021-05-28 21:05,Tame Impala,The Less I Know The Better,216320
2021-05-28 21:55,KDA,Turn the Music Louder (Rumble) (feat. Tinie Tempah & Katy B) - Radio Edit,133250
2021-05-28 23:29,Black Pumas,Colors,246586
2021-05-28 23:30,Tame Impala,The Less I Know The Better,24553
2021-05-28 23:35,Black Pumas,Colors,246586
2021-05-28 23:37,Foster The People,Pumped Up Kicks,159418
2021-05-28 23:41,Foster The People,Pumped Up Kicks,239541
2021-05-28 23:46,Vantage,Count What You Have Now,300000
2021-05-28 23:54,Black Pumas,Colors,481014
2021-05-28 23:58,Tame Impala,The Less I Know The Better,216320
2021-05-29 00:02,8D Tunes,Everywhere (8D Audio),259677
2021-05-29 00:06,99 Souls,The Girl Is Mine,216613
2021-05-29 00:09,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333
2021-05-29 00:12,Route 94,Fever - Edit,174375
2021-05-29 00:18,Milky Chance,Stolen Dance,313684
2021-05-29 00:23,Goldroom,City Girls,295250
2021-05-29 00:26,Foster The People,Pumped Up Kicks,239600
2021-05-29 00:31,Empire of the Sun,We Are The People,272175
2021-05-29 00:34,David Zowie,House Every Weekend - Radio Edit,182767
2021-05-29 00:38,Capital Cities,Kangaroo Court,223187
2021-05-29 00:42,Blur,Girls & Boys,259387
2021-05-29 00:46,8D Tunes,Everywhere (8D Audio),259677
2021-05-29 00:50,Robin Schulz,Sugar (feat. Francesco Yates),219043
2021-05-29 00:54,Cage The Elephant,Come A Little Closer,229347
2021-05-29 00:58,Vantage,Dancing All Night,235000
2021-05-29 01:02,Poncho,Please Me,268466
2021-05-29 01:15,The Temper Trap,Sweet Disposition,174240
2021-05-29 01:59,Black Pumas,Colors,246586
2021-05-29 02:02,Tame Impala,The Less I Know The Better,216320
2021-05-29 02:07,8D Tunes,Everywhere (8D Audio),259677
2021-05-29 02:10,99 Souls,The Girl Is Mine,211355
2021-05-29 02:14,Kino Rankins,Sandunguera,189010
2021-05-29 02:17,Wisin & Yandel,Rakata,140489
2021-05-29 02:21,Porta,Querida Alma Gemela,228026
2021-05-29 02:26,Porta,La Bella Y La Bestia (Con Norykko),308946
2021-05-29 02:30,Porta,Querida Alma Gemela,228026
2021-05-29 02:31,Porta,La Bella Y La Bestia (Con Norykko),9700
2021-05-29 02:41,Lykke Li,I Follow Rivers,19280
2021-05-29 17:11,Sin Bandera,Sirena,266466
2021-05-29 17:18,Underset,Berlin,414875
2021-05-29 17:23,Los Prisioneros,Tren Al Sur,338253
2021-05-29 17:27,Redbone,Come and Get Your Love - Single Version,205933
2021-05-29 17:31,Fey,Azúcar Amargo,281933
2021-05-29 17:35,Sofi Tukker,House Arrest,216441
2021-05-29 17:40,Juanes,Fijate Bien,294266
2021-05-29 17:52,Extremoduro,Segundo movimiento: lo de fuera,703226
2021-05-29 17:55,DJ Quicksilver,Bellissima - Radio Edit,194560
2021-05-29 17:58,Blind Melon,No Rain,217106
2021-05-29 18:03,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,279986
2021-05-29 18:08,Goldroom,City Girls,295250
2021-05-29 18:11,Fobia,Vivo,159988
2021-05-30 01:11,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",3333
2021-05-30 01:12,David Zowie,House Every Weekend - Radio Edit,811
2021-05-30 01:12,Capital Cities,"I Sold My Bed, But Not My Stereo",3115
2021-05-30 01:12,Tame Impala,The Less I Know The Better,3289
2021-05-30 01:12,Miami Horror,I Look To You (feat. Kimbra),4290
2021-05-30 01:12,Miami Horror,Sometimes,3681
2021-05-30 01:12,Route 94,Fever - Edit,6237
2021-05-30 01:12,Capital Cities,Kangaroo Court,6701
2021-05-30 01:12,Empire of the Sun,We Are The People,17039
2021-05-30 01:12,Gorillaz,DARE,15891
2021-05-30 01:16,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333
2021-05-30 01:21,Vantage,Count What You Have Now,300000
2021-05-30 01:25,Black Pumas,Colors,246586
2021-05-30 01:29,The Temper Trap,Sweet Disposition,231546
2021-05-30 01:33,Poncho,Please Me,268466
2021-05-30 01:41,Black Pumas,Colors,483497
2021-05-30 01:46,Blur,Girls & Boys,259386
2021-05-30 01:50,Black Pumas,Colors,246586
2021-05-30 01:54,Poncho,Please Me,268466
2021-05-30 01:58,Foster The People,Pumped Up Kicks,239600
2021-05-30 02:02,Tame Impala,The Less I Know The Better,216320
2021-05-30 02:06,8D Tunes,Everywhere (8D Audio),259677
2021-05-30 02:12,Milky Chance,Stolen Dance,313684
2021-05-30 02:15,Route 94,Fever - Edit,174374
2021-05-30 02:18,Capital Cities,Kangaroo Court,199497
2021-05-30 02:18,Capital Cities,Kangaroo Court,23924
2021-05-30 02:22,99 Souls,The Girl Is Mine,216613
2021-05-30 02:26,Foster The People,Pumped Up Kicks,239600
2021-05-30 02:30,Black Pumas,Colors,246587
2021-05-30 02:35,Milky Chance,Stolen Dance,313684
2021-05-30 02:39,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333
2021-05-30 02:42,David Zowie,House Every Weekend - Radio Edit,182767
2021-05-30 02:47,Goldroom,City Girls,295250
2021-05-30 02:51,Blur,Girls & Boys,259387
2021-05-30 02:57,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341747
2021-05-30 03:02,Vantage,Count What You Have Now,300000
2021-05-30 03:06,Vantage,Dancing All Night,235000
2021-05-30 03:09,Route 94,Fever - Edit,174375
2021-05-30 03:12,The Temper Trap,Sweet Disposition,231547
2021-05-30 03:16,Robin Schulz,Sugar (feat. Francesco Yates),219043
2021-05-30 03:20,Cage The Elephant,Come A Little Closer,229347
2021-05-30 03:24,8D Tunes,Everywhere (8D Audio),259677
2021-05-30 03:38,Black Pumas,Colors,218268
2021-05-30 14:21,Grupo Niche,Ana Milé,339546
2021-05-30 14:27,Grupo Niche,Busca Por Dentro,354133
2021-05-30 14:32,Grupo Niche,Cali Ají,276826
2021-05-30 14:38,Grupo Niche,Entrega,339854
2021-05-30 14:42,Grupo Niche,Eres,268560
2021-05-30 14:48,Grupo Niche,Gotas De Lluvia,354973
2021-05-30 14:53,Grupo Niche,La Magia De Tus Besos,284200
2021-05-30 14:58,Grupo Niche,Nuestro Sueño,331403
2021-05-30 15:04,The Salsettes,Valle del Cauca,306973
2021-05-30 15:08,Guayacán Orquesta,Cada Dia Que Pasa,297508
2021-05-30 15:14,Guayacán Orquesta,"Te Amo, Te Extraño",336640
2021-05-30 15:20,Guayacán Orquesta,Un Vestido Bonito,334132
2021-05-30 15:33,Extremoduro,Segundo movimiento: lo de fuera,23
2021-05-30 15:33,Extremoduro,Primer movimiento: el sueño,7104
2021-05-30 15:33,Guns N' Roses,Don't Cry (Original),19017
2021-05-30 15:36,Extremoduro,Tercer movimiento: lo de dentro,153646
2021-05-30 18:44,Extremoduro,Tercer movimiento: lo de dentro,459544
2021-05-30 18:46,TV Themes,Big Little Lies,94444
2021-05-30 18:46,Michael Kiwanuka,Cold Little Heart,16834
2021-05-30 18:52,Extremoduro,Segundo movimiento: lo de fuera,334685
2021-05-30 18:58,Extremoduro,Primer movimiento: el sueño,363653
2021-05-30 19:02,Extremoduro,Segundo movimiento: lo de fuera,237109
2021-05-30 19:51,Foster The People,Pumped Up Kicks,306327
2021-05-30 19:53,Kali Uchis,telepatía,160191
2021-05-30 19:57,The Weeknd,Blinding Lights,200040
2021-05-30 20:00,Tame Impala,The Less I Know The Better,216320
2021-05-30 20:05,8D Tunes,Everywhere (8D Audio),259677
2021-05-30 20:10,Milky Chance,Stolen Dance,313684
2021-05-30 20:14,The Temper Trap,Sweet Disposition,231546
2021-05-30 20:18,Shakira,Un Poco de Amor,241466
2021-05-30 20:22,El Cuarteto De Nos,Cuando sea grande,249986
2021-05-30 20:26,Portugal. The Man,Atomic Man,227253
2021-05-30 20:29,Naldo,5 Minutos,197786
2021-05-30 20:32,Greeicy,Más Fuerte,184760
2021-05-30 20:36,Robin Schulz,Sugar (feat. Francesco Yates),219043
2021-05-30 20:41,Herencia de Timbiqui,Te Invito,293529
2021-05-30 20:46,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-05-30 22:12,Baby Bash,Suga Suga,125210
2021-05-31 00:00,Radio Ambulante,La llamada del 10,0
2021-05-31 00:52,Radio Ambulante,Los aeropiratas,3137306
2021-05-31 01:38,Radio Ambulante,La llamada del 10,2523361
2021-05-31 01:40,Radio Ambulante,La llamada del 10,74164
2021-05-31 01:43,Linkin Park,Numb,185587
2021-05-31 01:47,Juanes,Volverte A Ver - MTV Unplugged,269360
2021-05-31 01:51,The Killers,Read My Mind,246840
2021-05-31 01:56,Christina y Los Subterraneos,1.000 pedazos,258373
2021-05-31 02:00,Radiohead,Creep,238640
2021-05-31 02:05,Pet Shop Boys,New York City Boy,315467
2021-05-31 02:10,Ana Belén,La Puerta De Alcalá - En Directo,326893
2021-05-31 02:18,Willie Colón,Pedro Navaja,445080
2021-05-31 02:21,Reik,Ya Me Enteré (feat. Nicky Jam) - Urban Version,219227
2021-05-31 02:25,Dua Lipa,IDGAF,217947
2021-05-31 02:30,Vantage,Count What You Have Now,300000
2021-05-31 02:34,La Oreja de Van Gogh,La Playa,247693
2021-05-31 02:39,Fey,Azúcar Amargo,281933
2021-05-31 02:45,Guns N' Roses,Sweet Child O' Mine,354520
2021-05-31 02:49,Moloko,Sing It Back - Boris Dlugosch Mix,278000
2021-05-31 02:55,Los Prisioneros,Tren Al Sur,338253
2021-05-31 02:59,Shakira,Antologia,251053
2021-05-31 03:03,Los Rodriguez,Milonga del marinero y el capitán,206240
2021-05-31 03:07,Los Auténticos Decadentes,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,234986
2021-05-31 03:10,Juanes,Mala Gente,196893
2021-05-31 03:13,Caloncho,Optimista,212227
2021-05-31 03:16,Los Ángeles Azules,Me Cuesta Tanto Olvidarte,164277
2021-05-31 03:19,Duke Dumont,Real Life,205773
2021-05-31 03:26,La-33,La Pantera Mambo,374840
2021-05-31 03:31,Rata Blanca,Aún Estás En Mis Sueños,303067
2021-05-31 03:34,Zion & Lennox,Otra vez (feat. J Balvin),209453
2021-05-31 03:38,Shakira,No Creo,232200
2021-05-31 03:42,KDA,Turn the Music Louder (Rumble) (feat. Tinie Tempah & Katy B) - Radio Edit,201455
2021-05-31 03:45,Maroon 5,Sugar,235493
2021-05-31 03:49,Juanes,Yerbatero,211347
2021-05-31 03:53,Tones And I,Dance Monkey - Stripped Back,12652
2021-05-31 03:53,Baby Bash,Suga Suga,239027
2021-05-31 03:57,El Cuarteto De Nos,Lo malo de ser bueno,242120
2021-05-31 04:01,Foster The People,Call It What You Want,238787
2021-05-31 04:05,Herencia de Timbiqui,Coca por Coco,256481
2021-05-31 04:11,Rata Blanca,Guerrero Del Arco Iris,304587
2021-05-31 04:15,Calle 13,No Hay Nadie Como Tú (feat. Café Tacuba),293320
2021-05-31 04:20,El Cuarteto De Nos,No llora,259840
2021-05-31 04:23,Vilma Palma e Vampiros,Te quiero tanto,209960
2021-05-31 04:28,Miguel Bosé,Si tú no vuelves,278293
2021-05-31 04:31,Belanova,Por Ti,216333
2021-05-31 04:32,Calvin Harris,This Is What You Came For (feat. Rihanna),29299
2021-05-31 04:42,Dua Lipa,Love Is Religion (The Blessed Madonna Remix),14849
2021-05-31 12:51,Alvaro Soler,El Mismo Sol,179506
2021-05-31 12:55,Alvaro Soler,Sofia,210466
2021-05-31 12:59,Amistades Peligrosas,Me haces tanto bien,235906
2021-05-31 13:03,Amistades Peligrosas,Me quedaré solo,261933
2021-05-31 13:07,Bacalao Men,Cometas,256880
2021-05-31 13:11,Bacilos,Lo Mismo Que Yo,207946
2021-05-31 13:15,Bajofondo,El Mareo,275040
2021-05-31 13:19,Bajo Tierra,El Pobre,194840
2021-05-31 13:22,Belanova,Baila Mi Corazón,215680
2021-05-31 13:26,Belanova,Por Ti,216333
2021-05-31 13:31,Bomba Estéreo,El Alma y el Cuerpo,301173
2021-05-31 13:38,Calle 13,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",301426
2021-05-31 13:43,Calle 13,No Hay Nadie Como Tú (feat. Café Tacuba),293320
2021-05-31 13:46,Alvaro Soler,Sofia,210466
2021-05-31 13:50,Amistades Peligrosas,Me haces tanto bien,235906
2021-05-31 13:55,Amistades Peligrosas,Me quedaré solo,261933
2021-05-31 14:20,Bacalao Men,Cometas,80400
2021-05-31 15:36,KDA,Turn the Music Louder (Rumble) (feat. Tinie Tempah & Katy B) - Radio Edit,68454
2021-05-31 15:39,Tame Impala,The Less I Know The Better,216320
2021-05-31 15:43,Tan Bionica,Ciudad Mágica,209520
2021-05-31 15:47,Vantage,Selfish Earrings,223255
2021-05-31 15:51,Peter Bjorn and John,Young Folks,276693
2021-05-31 15:55,Foster The People,Pumped Up Kicks,239600
2021-05-31 16:00,Friendly Fires,Hurting - Tensnake Remix,285652
2021-05-31 16:03,KDA,Turn the Music Louder (Rumble) (feat. Tinie Tempah & Katy B) - Radio Edit,201455
2021-05-31 16:07,Capital Cities,Kangaroo Court,223186
2021-05-31 16:10,Blonde,All Cried Out (feat. Alex Newell) - Radio Edit,170716
2021-05-31 16:16,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-05-31 16:20,Route 94,My Love (feat. Jess Glynne),259934
2021-05-31 16:24,Foster The People,Imagination,256266
2021-05-31 16:28,Gorillaz,Feel Good Inc.,222640
2021-05-31 16:31,Capital Cities,One Minute More,202921
2021-05-31 16:34,Vantage,50//50 - Edit,129059
2021-05-31 16:39,Poncho,The Love You Got,308387
2021-05-31 16:42,Foster The People,Don't Stop (Color on the Walls),174920
2021-05-31 16:45,Free Nationals,Eternal Light,193740
2021-05-31 16:53,Friendly Fires,Paris - Aeroplane Remix,465333
2021-05-31 16:56,Calvin Harris,This Is What You Came For (feat. Rihanna),222160
2021-05-31 16:59,Philip George,Wish You Were Mine - Radio Edit,177560
2021-05-31 17:03,Tipling Rock,Staring,206333
2021-05-31 17:07,Capital Cities,"I Sold My Bed, But Not My Stereo",234333
2021-05-31 17:13,Blur,Coffee & TV,358773
2021-05-31 17:16,Gorgon City,Go All Night,200360
2021-05-31 17:21,Vantage,Count What You Have Now,300000
2021-05-31 17:26,Body Language,Social Studies - Plastic Plates Remix,319202
2021-05-31 18:33,alt-J,Breezeblocks,220992
2021-05-31 18:36,Capital Cities,Safe And Sound,192789
2021-05-31 18:40,Poncho,Chui (Á la Folie),220800
2021-05-31 18:45,Concorde,Just Kiss Her,302532
2021-05-31 18:48,Vantage,Right on Time,209529
2021-05-31 18:53,Kygo,Firestone,271640
2021-05-31 18:57,Maxi Trusso,Sunset Boulevard,234543
2021-05-31 19:00,Robin Schulz,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,179960
2021-05-31 19:03,Karen Harding,Say Something - Zac Samuel Remix,213135
2021-05-31 19:08,Goldroom,Morgan's Bay,286298
2021-05-31 19:10,Vampire Weekend,A-Punk,137760
2021-05-31 19:11,Engelwood,A New Feeling (with Flamingosis),18791
2021-05-31 19:14,Engelwood,A New Feeling (with Flamingosis),182931
2021-05-31 19:22,Tame Impala,Let It Happen,467587
2021-05-31 19:25,Flamingosis,Groovin',213559
2021-05-31 23:46,Groove Edition,Return (되돌리다) (In the Style of Lee Seung Gi) - 2Key Karaoke for Man,15606
2021-05-31 23:46,Lee Seung Gi,A Song Make to You Smile,101005
2021-05-31 23:46,Lee Seung Gi,A Song Make to You Smile,1704
2021-05-31 23:46,Groove Edition,Return (되돌리다) (In the Style of Lee Seung Gi) - Karaoke for Man,11653
2021-05-31 23:50,Lee Seung Gi,I will,219146
2021-05-31 23:55,Lee Seung Gi,The Dreamers Dream,277346
2021-05-31 23:56,Lee Seung Gi,The Ordinary Man,103118
2021-06-01 12:41,Black Pumas,Colors,246586
2021-06-01 12:45,Tame Impala,The Less I Know The Better,216320
2021-06-01 12:49,8D Tunes,Everywhere (8D Audio),259677
2021-06-01 12:52,99 Souls,The Girl Is Mine,216613
2021-06-01 12:58,Milky Chance,Stolen Dance,313684
2021-06-01 13:03,Goldroom,City Girls,295250
2021-06-01 13:07,Foster The People,Pumped Up Kicks,239600
2021-06-01 13:10,David Zowie,House Every Weekend - Radio Edit,182767
2021-06-01 13:13,Capital Cities,Kangaroo Court,223186
2021-06-01 13:18,Blur,Girls & Boys,259386
2021-06-01 13:21,Robin Schulz,Sugar (feat. Francesco Yates),219043
2021-06-01 13:26,Cage The Elephant,Come A Little Closer,229346
2021-06-01 13:29,Vantage,Dancing All Night,209426
2021-06-01 15:54,Black Pumas,Colors,246586
2021-06-01 15:58,Tame Impala,The Less I Know The Better,216320
2021-06-01 16:02,8D Tunes,Everywhere (8D Audio),259677
2021-06-01 16:06,99 Souls,The Girl Is Mine,216613
2021-06-01 16:11,Milky Chance,Stolen Dance,313684
2021-06-01 16:16,Goldroom,City Girls,295250
2021-06-01 16:20,Foster The People,Pumped Up Kicks,239600
2021-06-01 16:23,David Zowie,House Every Weekend - Radio Edit,182767
2021-06-01 16:27,Capital Cities,Kangaroo Court,223186
2021-06-01 16:31,Blur,Girls & Boys,259386
2021-06-01 16:35,Robin Schulz,Sugar (feat. Francesco Yates),219043
2021-06-01 16:39,Cage The Elephant,Come A Little Closer,229346
2021-06-01 16:43,Vantage,Dancing All Night,235000
2021-06-01 16:47,Poncho,Please Me,268466
2021-06-01 16:51,The Temper Trap,Sweet Disposition,231546
2021-06-01 16:57,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-06-01 17:01,Black Pumas,Colors,246586
2021-06-01 17:06,Vantage,Count What You Have Now,300000
2021-06-01 17:10,Peter Bjorn and John,Young Folks,276693
2021-06-01 17:14,Capital Cities,Kangaroo Court,223186
2021-06-01 17:18,Tan Bionica,Ciudad Mágica,209520
2021-06-01 17:22,Friendly Fires,Hurting - Tensnake Remix,89350
2021-06-01 17:26,Friendly Fires,Hurting - Tensnake Remix,196547
2021-06-01 17:30,Route 94,My Love (feat. Jess Glynne),259934
2021-06-01 17:33,Foster The People,Don't Stop (Color on the Walls),174920
2021-06-01 18:38,Capital Cities,Kangaroo Court,223186
2021-06-01 18:42,Tame Impala,The Less I Know The Better,216320
2021-06-01 18:46,Foster The People,Call It What You Want,238786
2021-06-01 18:50,Route 94,My Love (feat. Jess Glynne),259934
2021-06-01 18:55,Peter Bjorn and John,Young Folks,276693
2021-06-01 18:58,Capital Cities,One Minute More,202921
2021-06-01 19:01,KDA,Turn the Music Louder (Rumble) (feat. Tinie Tempah & Katy B) - Radio Edit,105087
2021-06-01 19:11,Vantage,Dancing All Night,1640
2021-06-01 20:55,Vantage,Dancing All Night,24365
2021-06-01 20:59,Poncho,Please Me,268466
2021-06-01 21:03,The Temper Trap,Sweet Disposition,231546
2021-06-01 21:09,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2021-06-01 21:13,Black Pumas,Colors,246586
2021-06-01 21:18,Vantage,Count What You Have Now,300000
2021-06-01 21:22,Black Pumas,Colors,246586
2021-06-01 21:26,Tame Impala,The Less I Know The Better,216320
2021-06-01 21:30,8D Tunes,Everywhere (8D Audio),259677
2021-06-01 21:34,99 Souls,The Girl Is Mine,216613
2021-06-01 21:54,Milky Chance,Stolen Dance,566615
2021-06-01 21:59,Goldroom,City Girls,132986
